Issuer Name,Instrument Item ID,MI KEY,CUSIP,Description,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid
SPT_ISSUER_NAME,SPT_INSTRUMENT_ITEM_ID,SPT_MI_KEY,SPT_CUSIP,SPT_DESCRIPTION,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID
,,,,,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price
,,,,,04/30/2026,03/31/2026,02/27/2026,01/30/2026,12/31/2025,11/28/2025,10/31/2025,09/30/2025,08/29/2025,07/31/2025,06/30/2025,05/30/2025,04/30/2025,03/31/2025,02/28/2025,01/31/2025,12/31/2024,11/29/2024,10/31/2024,09/30/2024,06/28/2024,03/29/2024,12/29/2023,09/29/2023,06/30/2023,03/31/2023,12/30/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Verizon Maryland Inc.,SPS14139676,4057233,92344WAB7,VERIZOM 5.125 06/15/2033 FIX USD Corporate,114.14766,125.95373,109.76235,108.67188,113.05687,130.62719,118.71333,131.25307,132.11869,125.45355,126.55541,145.28324,161.95839,149.09692,107.29727,139.72434,96.57296,150.69718,156.25737,139.23735,136.56817,130.44862,176.44105,171.68163,158.94300,178.67471,212.72070,212.74425,197.04770,188.41836,176.03133,175.94267,168.82295,191.76147,234.26828
Verizon New England Inc.,SPS14014557,4057234,644239AY1,VZ-NewEngland 7.875 11/15/2029 FIX USD Corporate,76.42787,98.74840,82.61094,80.22687,89.28568,116.51563,76.76317,104.73732,93.40038,107.39274,136.01945,124.00907,147.71702,68.19907,23.66554,109.98918,117.61388,117.90534,117.28403,109.49140,98.15385,117.06948,123.61345,172.36941,127.36421,0,0,0,0,0,0,0,0,0,0
Verizon New Jersey Inc.,SPS14014582,4057235,645767AW4,VZ-NJInc 7.85 11/15/2029 FIX USD Corporate,78.85754,90.90589,81.28213,94.90185,120.69705,104.80489,105.29711,115.08248,129.83620,118.28209,91.86710,87.51381,116.79699,89.64750,98.92401,91.16163,116.78887,102.70013,113.52634,110.38188,117.84723,124.59298,143.84355,137.57412,151.50305,218.03392,225.67176,212.07942,163.38466,153.12823,174.70655,149.03753,151.36381,188.70012,201.44505
Verizon New Jersey Inc.,SPS14140081,4057235,645767BC7,VZ-NJInc 7.85 11/15/2029 FIX USD Corporate,100.70536,112.12500,80.38221,76.11974,116.60261,114.96377,116.10886,120.72557,119.86493,118.91876,120.25333,118.07964,121.42620,112.54177,108.50822,109.16664,116.15730,112.42338,123.26032,119.79780,117.84670,124.59298,0,0,0,0,0,0,0,0,0,0,0,0,0
Verizon New York Inc.,SPS14014673,4057236,650094CB9,VZ-NYInc 12/01/2033 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verizon New York Inc.,SPS14054885,4057236,650094CJ2,VZ-NYInc 6.5 04/15/2028 FIX USD Corporate,88.32543,58.49621,48.65486,44.17645,95.18906,82.27243,39.19773,93.16502,79.41953,146.47894,147.27545,165.17866,142.32647,99.68343,96.57250,97.82953,105.20830,94.57082,109.51448,115.96211,110.12850,114.61887,112.19871,97.60232,150.84674,138.77306,160.27196,222.07602,217.48971,189.19412,143.84822,137.41130,141.51142,201.93284,232.25595
Verizon New York Inc.,SPS14114721,4057236,92344XAB5,VZ-NYInc 7.375 04/01/2032 FIX USD Corporate,128.69628,136.72209,137.04238,89.45155,125.92644,136.10683,131.56210,135.78430,150.80804,151.17117,155.17296,159.58062,179.35390,142.86134,128.17724,125.78679,128.38194,137.50164,153.92703,154.11525,164.91695,142.50341,182.75217,186.11580,175.35756,211.03013,218.35177,205.09467,223.42416,174.09114,187.96291,170.47262,174.07360,191.91409,254.06349
Verizon Pennsylvania LLC,SPS14002122,4381427,078167AZ6,VERIZPE 8.35 12/15/2030 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.48022,213.57398,186.39350,198.89138,195.71602,161.93576,175.14991,167.74750,244.65217,252.48647
Verizon Pennsylvania LLC,SPS14002123,4381427,078167BA0,VERIZPE 8.75 08/15/2031 FIX USD Corporate,86.59444,133.20506,122.49503,117.38714,125.11002,131.57331,117.21752,188.40510,186.09084,188.33439,187.88891,185.53896,186.84539,183.64707,181.58012,181.37776,189.22669,182.32472,188.00933,193.93175,179.98736,215.33119,219.29399,207.75228,188.55818,202.97532,216.10849,184.72722,194.72754,188.10626,206.56295,180.16378,201.09783,220.07772,208.47857
Verizon Pennsylvania LLC,SPS14063430,4381427,07786DAA4,VERIZPE 6.0 12/01/2028 FIX USD Corporate,86.48973,67.79405,70.73282,70.47551,96.17869,98.95654,64.91956,119.60152,81.55383,54.07745,111.78463,78.69340,128.51068,76.02244,97.18164,114.22844,89.48420,108.52456,98.58585,97.76201,101.72938,73.39265,128.17872,118.19665,115.80377,199.55372,213.62955,182.50795,202.06869,163.75207,143.52160,135.13064,164.06049,140.08134,204.24166
Verizon Virginia LLC,SPS14003433,4057242,165087AL1,VERIVIR 8.375 10/01/2029 FIX USD Corporate,87.22004,96.94859,117.00001,100.01639,109.96541,133.88581,106.25906,125.81531,145.38830,118.65037,161.89012,159.58037,163.30721,154.04348,149.68307,150.60673,157.41068,152.94349,159.47911,162.19899,158.99858,155.22621,172.67416,166.50396,171.37903,162.39358,170.20004,156.45034,174.51413,164.42447,150.83003,170.09912,187.83464,222.94188,257.28423
"Viasat, Inc.",SPS606882619,4242781,92552VAM2,VIASINC 5.625 04/15/2027 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Electric and Power Company,SPS50031609,4057032,927804FG4,D-VirgEl+Pwr 8.875 11/15/2038 FIX USD Corporate,113.44458,122.88389,123.13602,99.09908,103.48920,110.29504,108.95397,112.05190,124.58171,126.10120,135.36717,142.18637,162.45668,135.10605,127.81841,124.11220,129.40406,126.25773,139.90288,131.57276,154.26760,129.46608,140.80837,163.49810,173.25928,164.83813,192.05834,236.27948,195.08373,159.64056,136.91824,144.54185,145.38267,138.20294,163.94468
"Warner Media, LLC",SPS109112605,4120680,887317AH8,WARNMED 6.1 07/15/2040 FIX USD Corporate,349.30414,348.90512,344.48480,341.14595,337.75991,343.66933,347.00942,321.72831,321.30161,246.74219,171.48334,338.74087,326.55546,316.02478,255.86085,261.27514,262.35739,280.19758,289.42727,298.69936,286.88073,300.04668,327.16506,337.94727,369.82112,330.14882,293.30450,265.52323,256.01056,245.23725,248.77471,218.42114,262.72366,261.64340,315.29629
"Warner Media, LLC",SPS129184239,4120680,887317AL9,WARNMED 6.25 03/29/2041 FIX USD Corporate,241.00513,240.44116,235.66260,232.39545,289.97354,289.72206,287.50514,255.69732,263.89051,249.81765,186.01133,375.52176,377.97676,360.17772,350.39169,353.87893,360.35814,355.57355,383.92997,382.08261,373.31231,365.28177,391.57019,365.65217,332.34792,292.31084,284.55778,266.88656,266.09977,245.48251,248.26323,170.84575,177.80497,187.42585,212.90945
"Warner Media, LLC",SPS141639167,4120680,887317AM7,WARNMED 5.375 10/15/2041 FIX USD Corporate,458.51197,458.18758,453.45439,450.25088,418.43052,487.82661,485.75720,412.87158,154.69306,159.84232,124.76541,359.46931,361.86357,344.82358,335.50174,339.18904,345.83713,341.22581,350.25316,347.72603,340.38285,332.32159,387.09834,375.83407,371.74316,331.54772,309.67247,242.32452,253.86377,261.52004,242.07177,236.78197,237.63635,227.88174,305.44512
"Warner Media, LLC",SPS208511565,4120680,887317AP0,WARNMED 4.9 06/15/2042 FIX USD Corporate,459.25549,441.64228,426.14130,420.54761,421.11575,406.60379,446.46374,458.46811,446.38461,99.01528,88.79670,405.57701,381.42046,336.44170,311.60311,315.05633,320.89722,317.33201,347.94988,344.17524,373.45904,375.90619,387.45186,373.62279,383.46628,288.44587,291.06553,289.15072,251.15635,230.94804,210.32301,210.97627,222.56646,166.06018,197.81443
"Warner Media, LLC",SPS252866919,4120680,887317AS4,WARNMED 5.35 12/15/2043 FIX USD Corporate,458.01046,456.71660,409.69705,394.59241,395.01775,357.24500,365.69462,454.28758,441.93705,173.75897,172.12632,400.92471,421.09408,333.60943,334.78819,310.63699,316.13060,313.00076,342.62006,365.17274,289.77889,352.16677,402.79339,356.99511,315.49817,353.12702,358.58380,257.79794,326.41066,255.61336,239.25717,218.07465,223.52306,246.92080,269.20254
"Warner Media, LLC",SPS264162316,4120680,887317AU9,WARNMED 4.65 06/01/2044 FIX USD Corporate,433.93748,434.44787,407.73274,393.42020,392.83289,434.92489,433.28484,142.81272,373.08300,146.89335,158.55857,398.28464,378.60932,355.86033,303.90499,313.68849,315.18029,361.47135,342.69932,337.11605,348.22871,398.70555,395.79256,376.29731,319.51354,296.36775,299.95723,290.08352,279.08405,252.78447,265.19485,220.31238,225.66846,250.31132,271.40484
"Warner Media, LLC",SPS30133498,4120680,887317AD7,WARNMED 6.5 11/15/2036 FIX USD Corporate,354.75377,354.79989,351.93591,348.79647,346.43525,330.01966,328.48126,341.31035,376.42167,291.08720,300.31215,328.98026,331.38153,268.96127,265.09718,268.69275,275.12089,282.21170,284.86040,276.71768,276.32351,271.07482,360.93116,331.61017,332.19501,296.98894,283.42097,236.93652,216.29652,222.34480,216.41358,183.01930,185.88037,222.11060,251.46757
"Warner Media, LLC",SPS302465050,4120680,887317AX3,WARNMED 4.85 07/15/2045 FIX USD Corporate,612.81847,529.79559,372.09811,357.86541,386.35441,357.53636,356.30981,281.36319,327.24637,54.27944,58.24805,388.45534,372.99901,336.21824,326.00435,330.39234,336.66961,337.03781,338.03819,407.71971,403.22245,409.63978,411.44274,411.69808,397.09927,407.72600,371.36765,334.10654,323.54957,281.03395,224.42589,229.69786,246.60020,240.29689,276.59371
"Warner Media, LLC",SPS99075343,4120680,887317AE5,WARNMED 6.2 03/15/2040 FIX USD Corporate,521.71593,557.34430,402.34111,275.82379,281.05074,282.09802,285.33465,257.94382,229.02979,233.82224,162.86445,358.15209,332.45890,278.38673,270.14519,274.94338,282.94178,239.48061,267.45390,311.26306,251.27797,374.19189,391.15663,364.83785,359.99710,296.30225,297.78659,269.72242,256.05085,245.20880,244.37532,220.15514,182.37195,183.38345,198.92513
Wells Fargo & Company,SPS426358685,100382,95000U2U6,WFC 3.35 03/02/2033 FLT USD Corporate,89.69631,99.15128,94.14563,78.52098,79.36490,82.27228,83.80810,86.91470,102.52789,92.14374,106.24791,115.30847,134.26868,110.79024,104.43272,98.06790,108.04560,104.57661,110.38893,111.21661,119.70349,121.94371,143.50172,164.84905,146.27669,169.88189,165.79370,206.25490,171.87959,126.81917,0,0,0,0,0
Wells Fargo & Company,SPS426358692,100382,95000U3B7,WFC 4.897 07/25/2033 FLT USD Corporate,95.96038,107.58883,100.73026,84.24042,84.99352,88.20956,92.41151,93.51216,107.93734,95.76060,112.22919,119.90332,145.02693,118.02037,112.35912,106.53275,112.54028,111.07351,117.86668,117.30935,127.26523,126.76235,147.53081,167.69740,152.98711,166.48974,172.19190,201.51283,0,0,0,0,0,0,0
Wells Fargo Finance LLC,SPS1941930492,10595608,U95055BW5,WELLFAJL 05/09/2035 FIX USD Corporate,0,0,0,108.49264,131.78831,147.40268,144.91183,156.76470,116.30601,129.39276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wells Fargo Finance LLC,SPS1961203288,10595608,U95055CP9,WELLFAJL 10/09/2035 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wells Fargo Finance LLC,SPS1961515461,10595608,U95055CQ7,WELLFAJL 10/09/2032 FLT USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wells Fargo Finance LLC,SPS1969421741,10595608,U95055CU8,WELLFAJL 11/14/2035 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wells Fargo Finance LLC,SPS1991534274,10595608,U95055DK9,WELLFAJL 03/24/2036 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weyerhaeuser Company,SPS14034378,4006248,969133AK3,WY 7.85 07/01/2026 FIX USD Corporate,59.71430,58.78103,23.74561,31.63867,37.25666,27.98837,28.00004,40.64299,33.28719,37.93966,53.79291,43.10921,87.20946,52.50279,40.27073,44.97819,49.46495,42.16623,70.02719,72.68661,74.83627,58.35878,97.56748,127.58221,97.05658,130.55579,165.02911,161.46004,142.48723,117.50802,103.39479,88.04360,101.90668,107.01496,152.88362
Weyerhaeuser Company,SPS14034379,4006248,969133AJ6,WY 7.35 07/01/2026 FIX USD Corporate,66.55332,73.17943,21.04507,37.33931,39.36447,95.72995,95.12033,19.83976,25.48878,33.40742,25.36640,42.82300,42.86379,41.98848,43.92510,52.15624,54.99335,116.02608,138.18893,134.30394,137.24501,94.62935,104.41506,-15.96153,122.79623,0,0,0,0,0,0,0,0,0,0
Weyerhaeuser Company,SPS14047416,4006248,962166AW4,WY 6.95 10/01/2027 FIX USD Corporate,41.96933,50.97101,30.47486,34.13424,35.68935,31.46690,35.17898,35.14991,54.94267,55.50909,59.72798,57.03004,65.46097,50.94799,46.56114,37.71594,39.83297,47.15427,60.90062,63.22434,54.68538,67.67894,88.23262,82.73164,92.28001,110.95080,118.80638,133.49493,169.53490,120.60524,59.67998,82.73696,84.91296,108.58650,148.34327
Weyerhaeuser Company,SPS14113627,4006248,962166BF0,WY 03/15/2032 FIX USD Corporate 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weyerhaeuser Company,SPS64347443,4006248,962166BQ6,WY 03/15/2032 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.55992,191.36134,215.78939,211.61086,192.80414,163.44963,140.70947,125.32986,125.29836,128.78235,147.30843
"Wisconsin Bell, Inc.",SPS14038346,4057247,976585AG4,WISCBEL 12/01/2026 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellowstone Energy LP,SPS291371305,4064145,98580LAA3,YELLOW 5.75 12/31/2026 FIX USD Corporate 144A,391.78696,368.30873,385.29157,412.84399,348.00304,326.50692,333.89440,362.48636,314.54987,274.90975,326.23043,307.11177,166.79340,136.90870,20.58915,-22.97479,-50.32981,-55.55294,-111.40800,-59.53615,229.00356,113.79699,167.94864,154.83943,183.29192,248.20273,217.41728,209.75564,317.37262,212.18752,332.61479,310.17984,291.91053,282.31116,366.70048
Yorkshire Power Finance Limited,SPS31503304,4279540,G9856LAA0,YORPOW-Fin 7.25 08/04/2028 FIX GBP Corporate RegS,73.51488,83.21322,80.56319,75.51938,79.47785,82.31845,81.49046,85.43199,88.83676,89.42383,93.81967,107.79263,115.88365,108.37769,98.74601,98.38747,101.71487,109.16936,106.58843,121.79320,113.82228,96.24406,99.33323,102.01997,104.31684,106.24398,108.19210,92.93929,77.57128,65.86677,65.47804,75.52979,81.10366,92.65922,91.59410
